C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_057.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_057.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_057.jpg,0,0,0,22.80738
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_138.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_138.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_138.jpg,0,0,0,22.57356
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_218.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_218.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_218.jpg,0,0,0,22.39098
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_299.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_299.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_299.jpg,0,0,0,22.21067
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_381.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_381.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_381.jpg,0,0,0,22.03201
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_462.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_462.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_462.jpg,0,0,0,21.85485
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_545.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_545.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_545.jpg,0,0,0,21.67913
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_627.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_627.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_627.jpg,0,0,0,21.50483
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_709.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_709.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_709.jpg,0,0,0,21.33193
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_792.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_792.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_792.jpg,0,0,0,21.16043
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_876.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_876.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_876.jpg,0,0,0,20.9903
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_06_959.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_06_959.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_06_959.jpg,0,0,0,20.77956
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_042.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_042.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_042.jpg,0,0,0,20.61249
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_126.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_126.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_126.jpg,0,0,0,20.44678
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_209.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_209.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_209.jpg,0,0,0,20.28239
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_291.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_291.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_291.jpg,0,0.1866969,0,20.17842
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_372.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_372.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_372.jpg,0,0.4323717,0,20.31687
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_457.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_457.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_457.jpg,0,0.6847716,0,20.6903
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_538.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_538.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_538.jpg,0,0.9298434,0,21.51334
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_619.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_619.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_619.jpg,0,1,0,22.28825
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_700.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_700.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_700.jpg,0,1,0,23.07077
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_782.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_782.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_782.jpg,0,1,0,23.84949
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_866.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_866.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_866.jpg,0,1,0,24.62358
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_07_946.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_07_946.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_07_946.jpg,-0.05,1,0,25.39186
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_028.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_028.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_028.jpg,-0.25,1,0,26.12338
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_107.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_107.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_107.jpg,0,1,0,26.832
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_188.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_188.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_188.jpg,0,1,0,27.57883
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_268.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_268.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_268.jpg,0,1,0,28.3234
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_348.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_348.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_348.jpg,0,1,0,29.06267
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_428.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_428.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_428.jpg,0,1,0,29.79616
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_510.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_510.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_510.jpg,0,1,0,30.19002
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_588.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_588.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_588.jpg,-0.05,1,0,30.18971
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_668.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_668.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_668.jpg,-0.25,1,0,30.17486
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_747.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_747.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_747.jpg,-0.45,1,0,30.15154
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_825.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_825.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_825.jpg,0,1,0,30.18545
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_905.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_905.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_905.jpg,0,1,0,30.18943
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_08_985.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_08_985.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_08_985.jpg,0,1,0,30.19017
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_064.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_064.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_064.jpg,0,1,0,30.19025
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_142.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_142.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_142.jpg,0,1,0,30.1903
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_221.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_221.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_221.jpg,0,1,0,30.19028
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_297.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_297.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_297.jpg,0,1,0,30.19033
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_375.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_375.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_375.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_454.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_454.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_454.jpg,0,1,0,30.19028
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_532.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_532.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_532.jpg,0,1,0,30.19032
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_612.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_612.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_612.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_689.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_689.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_689.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_768.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_768.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_768.jpg,0,1,0,30.19026
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_844.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_844.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_844.jpg,0.1,1,0,30.18767
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_09_924.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_09_924.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_09_924.jpg,0.3,1,0,30.16931
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_000.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_000.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_000.jpg,0,1,0,30.18817
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_078.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_078.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_078.jpg,0,1,0,30.18995
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_159.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_159.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_159.jpg,0,1,0,30.19023
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_238.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_238.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_238.jpg,0,1,0,30.19031
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_318.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_318.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_318.jpg,0,1,0,30.1903
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_399.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_399.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_399.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_479.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_479.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_479.jpg,-0.15,1,0,30.18415
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_560.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_560.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_560.jpg,0,1,0,30.18962
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_638.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_638.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_638.jpg,0,1,0,30.19023
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_719.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_719.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_719.jpg,0,1,0,30.19034
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_797.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_797.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_797.jpg,0,1,0,30.19028
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_877.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_877.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_877.jpg,0,1,0,30.19027
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_10_956.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_10_956.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_10_956.jpg,0,1,0,30.19033
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_035.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_035.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_035.jpg,0,1,0,30.1903
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_116.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_116.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_116.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_194.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_194.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_194.jpg,0,1,0,30.19031
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_273.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_273.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_273.jpg,0,1,0,30.1903
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_352.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_352.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_352.jpg,-0.1,1,0,30.18768
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_433.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_433.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_433.jpg,0,1,0,30.19107
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_512.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_512.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_512.jpg,0,1,0,30.19024
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_592.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_592.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_592.jpg,0,1,0,30.19028
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_671.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_671.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_671.jpg,0,1,0,30.19031
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_752.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_752.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_752.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_831.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_831.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_831.jpg,0,1,0,30.19026
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_910.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_910.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_910.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_11_990.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_11_990.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_11_990.jpg,0,1,0,30.19008
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_070.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_070.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_070.jpg,0,1,0,30.19027
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_151.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_151.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_151.jpg,-0.1,1,0,30.18766
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_233.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_233.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_233.jpg,-0.3,1,0,30.16927
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_313.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_313.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_313.jpg,0,1,0,30.18904
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_390.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_390.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_390.jpg,0,1,0,30.18956
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_471.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_471.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_471.jpg,0,1,0,30.19018
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_553.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_553.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_553.jpg,0,1,0,30.19027
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_632.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_632.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_632.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_714.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_714.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_714.jpg,0,1,0,30.19028
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_795.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_795.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_795.jpg,-0.15,1,0,30.18437
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_876.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_876.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_876.jpg,0,1,0,30.1847
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_12_956.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_12_956.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_12_956.jpg,0,1,0,30.18981
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_036.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_036.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_036.jpg,0,1,0,30.19038
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_116.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_116.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_116.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_195.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_195.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_195.jpg,0,1,0,30.19028
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_276.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_276.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_276.jpg,0,1,0,30.19031
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_354.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_354.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_354.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_433.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_433.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_433.jpg,0,1,0,30.19033
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_511.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_511.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_511.jpg,0,1,0,30.19031
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_589.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_589.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_589.jpg,0,1,0,30.19029
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_668.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_668.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_668.jpg,-0.15,1,0,30.1842
C:\Users\Home\Desktop\IMG\center_2021_09_10_15_21_13_746.jpg,C:\Users\Home\Desktop\IMG\left_2021_09_10_15_21_13_746.jpg,C:\Users\Home\Desktop\IMG\right_2021_09_10_15_21_13_746.jpg,-0.35,1,0,30.16347
